all Averages:
winloss = 0.5
pts = 22.78515625
yards = 348.173828125
to = 1.58203125
home Averages:
winloss = 0.580078125
pts = 24.2890625
yards = 352.48046875
to = 1.5078125
away Averages:
winloss = 0.419921875
pts = 21.28125
yards = 343.8671875
to = 1.65625
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
TEN,0.44560596123263163,23.281240390821004,312.73838168682073,1.3204321554530378,19,14,27,9,0.5386848296860288,26.155437138494126,360.23678510163745,2.0843106861287524,19,26,18,4,0.5033230029640062,20.226094237250784,329.90777409717913,1.5451734879186523,18,31,31,17,0.4994235437060478,21.39523165918547,338.8178452367323,1.3937660769620523,18,2,5,29
PIT,0.25514267925690737,17.927743928067777,335.94399723047206,2.374019470743499,30,29,20,29,0.728954483268127,22.85934300165161,321.1868111749819,0.9929983771761468,30,18,8,30,0.5332848535483692,24.092150421105526,338.186185123419,1.4300348390792703,11,6,26,11,0.46960281195978243,24.322878573202573,351.43117755192,1.7736348258331025,11,31,21,4
BAL,0.6522186942600038,25.52885545925502,358.5472415132949,1.5215904426791895,7,9,13,15,0.3330149108577689,21.42528449639832,320.4881861949145,1.0988734918714154,7,13,7,29,0.5525664136900421,22.063178359816884,342.94055997249166,1.5234177352737879,6,23,22,15,0.4492373187808999,21.431547569695066,330.8490469684265,1.574992021200563,6,3,1,16
DAL,0.40636015954597565,28.823379464084287,368.0475034479807,1.409550957477206,22,4,10,12,0.5785188070036373,27.02614818125859,410.34631614631655,1.6225210549884155,22,29,32,20,0.5311164482670693,23.241686886869523,345.571059659732,1.341149287837358,12,11,17,3,0.4708630195250816,22.106640099420922,353.96217468642845,1.6014979138656464,12,8,23,14
MIA,0.4925084910271037,20.506660839883736,298.26311248155275,1.286007676276653,14,21,31,6,0.4927326879692062,20.352196798227745,370.32995578611815,1.62032733542206,14,8,22,21,0.5125009869905616,24.897418672681226,361.04581882371116,1.4052154697629318,16,2,3,10,0.4892426620463144,22.480562089347252,360.52418171220427,1.7891341055431886,16,11,30,3
STL,0.35687070935875254,18.337333145914982,312.41556633801713,0.9363592354151893,25,27,28,1,0.6277920475568741,24.564287841105227,378.37374547937316,1.5506416664254636,25,21,26,22,0.45483682558258387,23.51462238839585,337.8343259618776,1.54824279998964,28,8,27,19,0.5474852455349752,24.177001730727056,356.5746070794288,1.8548522369241445,28,29,25,1
SEA,0.744135308846656,30.13841049499775,383.68788926411924,1.2266596273498673,5,2,7,5,0.24034241652455576,18.332880449595574,324.2101019403782,2.780738109631759,5,5,9,1,0.4879087598167138,21.393203811892043,335.61649163072707,1.4364625556944994,21,27,28,12,0.5145983428452603,22.747488992294727,345.8004247805438,1.6826093423425168,21,15,12,7
NE,0.7735844946314181,25.780806938962325,374.6402432349821,1.3440430972824395,3,8,8,11,0.2107510945748038,16.968461854614237,368.7588121701324,2.0114688552316418,3,1,21,6,0.5251713890839664,20.911803251276137,329.1933272040783,1.6336056945090163,13,30,32,24,0.47747784974299756,21.02887417935432,340.064939104725,1.4503522662847046,13,1,7,25
HOU,0.4785050589800629,18.7612468701332,372.9489337700379,2.137111348178414,15,24,9,28,0.5064648358016086,25.653519074500565,301.67320478643853,1.2312746635365743,15,25,2,27,0.5897027907874606,23.252713420275654,342.137250800488,1.3069858215506924,2,10,23,2,0.41231214246405395,22.902276109208138,350.52878671911174,1.4396672669361026,2,19,19,26
GB,0.6398112610865034,29.834665336425903,411.36613140317445,1.504537568258764,8,3,2,14,0.34549105671229274,21.91027593443524,344.19526077087744,1.7315137427622767,8,16,15,18,0.5437506802084962,23.068444757140647,348.00427994425996,1.2726916063292562,8,13,15,1,0.4581107332728442,22.208118399398835,348.37836142823045,1.5062660735077944,8,9,15,20
TB,0.20590629054206214,15.818215986407921,328.3790982727335,1.8461644630773772,31,31,23,23,0.7783933537311977,21.904231828292296,338.9230408602967,1.4611567745851208,31,15,11,24,0.5151221995923005,22.33340424028568,351.27129662943184,1.7497160682940778,15,22,12,28,0.48756298416762556,22.52021391855816,345.083414243077,1.6981606983602804,15,13,11,6
KC,0.5900807044766974,18.521607362901328,328.96919321952765,1.2930111868773186,10,25,22,7,0.39540922015622104,17.94967775841229,342.80651530784587,1.776163441193019,10,4,13,13,0.4357916878090312,21.83296057728104,344.8044290906579,1.8774775558029861,29,25,19,31,0.5657557251467649,24.5401392256828,353.55799048345807,1.6352712606043072,29,32,22,11
NYJ,0.5321395131418781,18.375645255892074,337.62634167927456,2.3888977524605766,11,26,19,30,0.45282243224242474,22.4627178103745,293.8289785312702,0.8215126172549772,11,17,1,32,0.4929808959287796,23.434229023588063,355.5936977252045,1.608271010220229,20,9,10,22,0.509094496275632,23.429541986678174,346.6533463247415,1.4914674994250148,20,23,13,23
IND,0.783912032609744,26.634153047805306,344.55610616180127,1.2022152589760755,2,7,18,4,0.20048336161424435,20.153342196248893,361.5774848760608,2.0031562986569957,2,7,20,7,0.5083353881896583,21.086039668046663,341.9149109523667,1.374917356063806,17,29,24,7,0.4941276519281171,22.748020941997886,357.6352964790557,1.5005306851264426,17,16,28,22
CLE,0.5039700871694669,19.85214210838808,318.8245729676157,1.7700862114317686,12,22,25,21,0.4804024779370694,21.210113856335134,318.5479177034107,1.4469484649378255,12,11,6,25,0.46557250241062054,22.642302017277792,350.80157897271386,1.6899778469811668,25,17,13,26,0.5370922700715577,23.554365506246544,349.62311547453675,1.3507969385189562,25,26,17,31
CIN,0.6105994375609374,19.674922025384976,307.72820306228454,1.9364431836264329,9,23,29,25,0.3749276488030369,16.977583501076825,317.8325298209218,1.790803042702931,9,2,5,12,0.4822854727262849,22.339791570491126,338.8952928057815,1.7092258137586513,22,21,25,27,0.5192247784984554,22.762904587905304,355.373786423233,1.6545565916851181,22,17,24,10
WAS,0.49537139561720217,24.760559710893812,392.57701317078624,1.5540883534993255,13,12,5,16,0.4893396006705144,25.367029170859304,388.79802955881485,1.745545582327285,13,23,30,16,0.46022941476142015,21.523708730263145,350.6153372112682,1.5460086586405368,26,26,14,18,0.5422233202309998,22.7713097287835,334.477491540485,1.345136713735283,26,18,2,32
MIN,0.45303851643570836,27.423372164226528,348.62934850342197,1.917230891606517,17,6,16,24,0.53223940795969,27.74862643921861,395.7921302595681,2.0481460024573686,17,30,31,5,0.4702349497430404,21.29348614901715,347.3754203232133,1.8004253401083838,24,28,16,30,0.5316508571416978,22.54842683370989,348.5984909202449,1.4182239460565353,24,14,16,27
SF,0.6694069687891172,22.719292092973994,326.4147177944327,1.4214291224283628,6,16,24,13,0.315664459599512,18.417638373844856,307.8944934133271,1.9262203383841878,6,6,4,8,0.5497076503903888,23.823181265205143,345.23069971965367,1.4664557015786013,7,7,18,14,0.45225825880969645,23.66356167250493,349.7550732822348,1.6717633303424688,7,27,18,8
NYG,0.2967068861005595,21.26133276400182,334.5823888007106,2.866217967929678,29,20,21,32,0.6880170491624402,29.698450228471568,383.82847167380976,1.766051284322422,29,31,29,14,0.5672421558418476,22.667147602536666,360.04802214763134,1.3807712267260948,3,15,4,8,0.43507124648386725,21.885040647278686,343.2044532981489,1.389562675080082,3,6,8,30
ARI,0.3749666830641995,16.441824137948082,290.4822814685849,2.476727201448547,23,30,32,31,0.610100013801137,20.546736520935944,330.3152866308745,2.105439417455375,23,9,10,3,0.39803091363162857,22.64593275983255,358.18982092195824,1.6049731094100217,32,16,7,21,0.6039397270917496,23.431267523832283,339.3697893130684,1.5144283027845298,32,24,6,19
BUF,0.4134455804835146,21.714196983627886,358.9671600047299,1.9705520528230818,20,19,12,26,0.5715084893049347,24.804004377357757,345.5100425509974,1.8363280719191049,20,22,16,10,0.5410336282312223,23.148957091004622,353.72447161342143,1.461686049798906,9,12,11,13,0.4610496395690429,22.054548365229774,338.21782372110323,1.4503729466993982,9,7,4,24
PHI,0.3721950206173955,23.269894392172226,406.3835276622385,1.749167366018851,24,15,3,19,0.6123925930481392,26.69857784940233,379.8972606192436,1.541851400525157,24,27,27,23,0.5935019691982918,26.61440431038382,361.43435979139053,1.3739557538117455,1,1,2,6,0.40889524516935943,22.51529307027767,347.1289894789503,1.617299349231577,1,12,14,12
DET,0.4761828150768345,24.84051220297257,388.16919299307824,1.6843740596605297,16,11,6,17,0.5077080361449017,24.36488828643082,370.6653455219623,1.7570608691852305,16,20,23,15,0.5634183679445006,24.672479052278483,355.6029567804461,1.5302241509372676,4,3,9,16,0.43954921517552703,22.293127806653835,343.99914291135246,1.7997185896637902,4,10,10,2
ATL,0.34278885364655576,25.39237035055038,365.5425797470959,1.0920085545535552,28,10,11,2,0.6422999910375646,23.853418288998718,360.31911988407523,1.1474299643487769,28,19,19,28,0.5178672198129273,22.98830091566719,358.459426690197,1.5936950449007616,14,14,6,20,0.4840812730916668,21.626891651967075,357.1590488685248,1.668127643406037,14,5,27,9
OAK,0.3509963688726805,18.15742233774397,316.9157291252186,1.334881985709801,27,28,26,10,0.6333756091663674,21.496629088178466,343.03720756810173,1.8022271512912598,27,14,14,11,0.5359224420057396,24.4503749982755,359.85905718210563,1.4022579534171542,10,4,5,9,0.46656401429697636,23.447165721145925,357.04290822956534,1.412085980621646,10,25,26,28
SD,0.352098264531922,22.61843483814592,356.3129458348136,1.8346068238591653,26,17,14,22,0.633107495362548,26.805167138843203,375.8381535822662,0.8889783346018888,26,28,25,31,0.4295386924160244,20.0196536363936,330.486830919782,1.6223483579249125,31,32,30,23,0.5722403757226916,22.995204332870284,337.6638312027703,1.503387316101986,31,20,3,21
DEN,0.9368570659449618,38.022362498844245,435.6109692407014,1.297726533699318,1,1,1,8,0.04742478391900906,21.296623229002382,353.6757717323784,1.7329816997716658,1,12,17,17,0.47710089051616356,24.42556920757214,356.39459658537953,1.3718562407547576,23,5,8,5,0.5256020876530516,24.247233930193154,361.0541151704275,1.5182541335897068,23,30,31,18
NO,0.7728369589789207,27.75557616544601,401.49344484188225,1.1737145332179795,4,5,4,3,0.21163564359145853,21.092155863551564,374.42425171701586,1.9244929576250365,4,10,24,9,0.49703025040894944,22.505172378522,343.4738950774826,1.6702217174354412,19,19,20,25,0.5054819750538573,23.25748565553122,362.21454680808836,1.611976066657983,19,21,32,13
CAR,0.40790059630855297,21.78577959476559,347.11219220792634,1.7182832790919236,21,18,17,18,0.5775839077695786,17.876429735863923,305.7358498785688,1.7178208659200525,21,3,3,19,0.43562141902513574,22.39162011589692,343.3126223039432,1.7797359223641749,30,20,21,29,0.5660578081768695,23.412579046793375,358.6822461812585,1.5999389240504764,30,22,29,15
